"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 4, 't_maxs': 1.0, 't_mins': 0.2}",svm_rbf,0.6412698412698413,"[[ 83  76]
 [ 38 121]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 8, 't_maxs': 0.825, 't_mins': 0.2}",RandomForest,0.6412698412698413,"[[100  59]
 [ 55 104]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 3, 't_maxs': 1.0, 't_mins': 0.2}",svm_rbf,0.6412202380952381,"[[ 86  73]
 [ 41 118]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 8, 't_maxs': 0.475, 't_mins': 0.2}",RandomForest,0.641170634920635,"[[ 97  62]
 [ 52 107]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 8, 't_maxs': 1.0, 't_mins': 0.1}",RandomForest,0.6410714285714285,"[[103  56]
 [ 58 101]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 3, 't_maxs': 1.0, 't_mins': 0.1}",RandomForest,0.6384920634920634,"[[109  50]
 [ 65  94]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.3, 't_mins': 0.1}",NeuralNet,0.6384424603174603,"[[103  56]
 [ 59 100]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': True, 'n_components': 7, 't_maxs': 0.825, 't_mins': 0.0}",RandomForest,0.6384424603174603,"[[103  56]
 [ 59 100]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 5, 't_maxs': 0.825, 't_mins': 0.2}",RandomForest,0.6383928571428571,"[[ 98  61]
 [ 54 105]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.475, 't_mins': 0.1}",RandomForest,0.638343253968254,"[[102  57]
 [ 58 101]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.6499999999999999, 't_mins': 0.2}",NeuralNet,0.638343253968254,"[[ 99  60]
 [ 55 104]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.825, 't_mins': 0.2}",RandomForest,0.638343253968254,"[[105  54]
 [ 61  98]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': True, 'n_components': 5, 't_maxs': 1.0, 't_mins': 0.1}",RandomForest,0.6382936507936507,"[[102  57]
 [ 58 101]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 6, 't_maxs': 1.0, 't_mins': 0.2}",RandomForest,0.6381944444444445,"[[ 94  65]
 [ 50 109]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.3, 't_mins': 0.2}",RandomForest,0.6381448412698413,"[[ 94  65]
 [ 50 109]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.825, 't_mins': 0.1}",NeuralNet,0.6381448412698413,"[[ 99  60]
 [ 55 104]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 5, 't_maxs': 1.0, 't_mins': 0.1}",RandomForest,0.6381448412698413,"[[ 99  60]
 [ 55 104]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': True, 'n_components': 5, 't_maxs': 1.0, 't_mins': 0.0}",RandomForest,0.6381448412698413,"[[105  54]
 [ 61  98]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.475, 't_mins': 0.2}",svm_rbf,0.6380952380952382,"[[ 84  75]
 [ 40 119]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 6, 't_maxs': 0.475, 't_mins': 0.2}",RandomForest,0.638095238095238,"[[103  56]
 [ 59 100]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 8, 't_maxs': 0.825, 't_mins': 0.1}",RandomForest,0.6380456349206349,"[[ 97  62]
 [ 53 106]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': True, 'n_components': 8, 't_maxs': 1.0, 't_mins': 0.1}",RandomForest,0.6380456349206349,"[[103  56]
 [ 59 100]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 3, 't_maxs': 1.0, 't_mins': 0.1}",RandomForest,0.6379464285714286,"[[ 99  60]
 [ 55 104]]"
"{'certainty_thresholds': 0.4375, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6379464285714286,"[[104  55]
 [ 60  99]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.825, 't_mins': 0.2}",RandomForest,0.6353174603174603,"[[108  51]
 [ 65  94]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.825, 't_mins': 0.0}",RandomForest,0.6352678571428572,"[[104  55]
 [ 61  98]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': True, 'n_components': 7, 't_maxs': 0.825, 't_mins': 0.0}",RandomForest,0.6351686507936508,"[[101  58]
 [ 58 101]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 3, 't_maxs': 1.0, 't_mins': 0.0}",RandomForest,0.6351190476190476,"[[111  48]
 [ 68  91]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.6499999999999999, 't_mins': 0.1}",RandomForest,0.6351190476190476,"[[104  55]
 [ 61  98]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 7, 't_maxs': 1.0, 't_mins': 0.0}",RandomForest,0.6350198412698413,"[[ 98  61]
 [ 55 104]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': False, 'n_components': 8, 't_maxs': 0.6499999999999999, 't_mins': 0.2}",RandomForest,0.6349702380952381,"[[ 96  63]
 [ 53 106]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.475, 't_mins': 0.2}",kNN,0.6349702380952381,"[[ 80  79]
 [ 37 122]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.6499999999999999, 't_mins': 0.2}",svm_rbf,0.6349702380952381,"[[ 82  77]
 [ 39 120]]"
